hit,1.46092
miss,1.47217
miss,1.50616
hit,1.5064
hit,1.50697
miss,1.75716
hit,1.75775
miss,1.82862
hit,1.82892
hit,1.82924
hit,1.82975
hit,1.83001
miss,2.13598
hit,2.13621
hit,2.13645
miss,2.23799
miss,2.28555
hit,2.28627
miss,2.53738
hit,2.5376
miss,2.60541
hit,2.60603
hit,2.60628
miss,2.81857
hit,2.81887
hit,2.81975
hit,2.8264
hit,3.28974
hit,3.62816
miss,3.67284
hit,3.67309
miss,3.83099
hit,3.91253
hit,3.9305
hit,3.93195
hit,4.12016
hit,4.18116
hit,4.18215
hit,4.34039
hit,4.34201
hit,4.78216
hit,4.78382
hit,5.12452
hit,5.47716
hit,5.47742
hit,5.74981
hit,6.50716
hit,6.50738
hit,6.50999
hit,6.58916
hit,6.59016
hit,6.72416
hit,6.72599
hit,6.82116
hit,7.0851
hit,8.03616
hit,9.03616
hit,9.19016
hit,9.30538
hit,9.30604
hit,9.35516
hit,9.3554
hit,10.5282
hit,10.5285
hit,11.3102
hit,11.3111
hit,11.4032
hit,11.4039
hit,11.4892
hit,11.4897
hit,16.4327
hit,16.5982
hit,17.7382
hit,17.7385
hit,20.9692
miss,30.0905
miss,30.1222
hit,30.1228
miss,30.1554
hit,30.1574
miss,30.1602
hit,30.1605
hit,30.1607
miss,30.189
hit,30.1893
hit,30.1902
miss,30.3522
hit,30.353
miss,30.5642
hit,30.5649
miss,30.6087
hit,30.609
hit,30.6092
hit,30.6098
miss,30.806
hit,30.8066
hit,30.808
hit,30.8294
hit,30.8297
hit,30.8299
hit,30.8302
hit,30.8337
miss,30.8727
hit,30.8731
miss,30.8998
hit,30.9003
hit,30.9009
hit,31.1222
miss,31.136
miss,32.2334
miss,38.3662
hit,38.3671
miss,60
miss,90.3812
hit,90.3818
miss,90.7685
hit,90.769
miss,90.8377
hit,90.8382
miss,92.1715
hit,92.172
miss,92.2917
miss,95.5562
hit,95.557
miss,120
miss,161.697
miss,180
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,1.089
miss,1.1877
miss,1.27227
miss,1.34061
miss,1.348
miss,1.36236
miss,1.41045
miss,1.46016
miss,1.47243
miss,1.50673
hit,1.50803
miss,1.75802
miss,1.82947
miss,2.13645
miss,2.28532
hit,2.331
hit,2.4094
miss,2.53801
miss,2.60603
hit,2.64838
miss,2.81887
hit,2.81975
hit,2.8276
hit,3.62816
hit,3.6292
hit,3.64848
miss,3.67188
hit,3.774
miss,3.8297
hit,3.99146
hit,4.12016
hit,4.12038
hit,4.34016
hit,4.34039
hit,4.3414
hit,4.34201
hit,4.40303
hit,4.40381
hit,4.78216
hit,4.78382
hit,5.12594
hit,5.12621
hit,5.12791
hit,5.47882
hit,5.74816
hit,5.7491
hit,5.74981
hit,6.50968
hit,6.50999
hit,6.5102
hit,6.58916
hit,6.59016
hit,6.59039
hit,6.72416
hit,6.72599
hit,6.82283
hit,6.82307
hit,8.03616
hit,8.03686
hit,9.03616
hit,9.30806
hit,9.35516
hit,10.5282
hit,11.4897
hit,11.4908
miss,30.0903
miss,30.1232
miss,30.1546
miss,30.1592
miss,30.1887
miss,30.3522
miss,30.5644
miss,30.6079
miss,30.8065
miss,30.8292
miss,30.8722
miss,30.8996
miss,31.1366
miss,32.2312
miss,32.6776
hit,33.1793
hit,33.9632
miss,34.9444
miss,60
miss,120
miss,180
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,1.0897
miss,1.187
miss,1.21316
miss,1.27046
miss,1.34716
miss,1.36311
miss,1.46243
miss,1.4709
miss,1.75739
miss,1.8274
miss,2.13506
miss,2.23764
miss,2.28498
miss,2.537
hit,2.53848
miss,2.60461
miss,2.81042
hit,2.81787
hit,2.81914
hit,3.63104
hit,3.63127
hit,3.66663
hit,3.66721
hit,3.66919
miss,3.67118
miss,3.83077
hit,3.85816
hit,3.85839
hit,3.91358
hit,3.91453
hit,3.91549
hit,3.91723
miss,3.93016
hit,3.96646
hit,3.96761
hit,3.99338
hit,3.99374
hit,4.04805
hit,4.04911
hit,4.04936
hit,4.18116
hit,4.18139
hit,4.18165
hit,4.34221
hit,4.34358
hit,4.34492
hit,4.40234
hit,4.40337
hit,5.12316
hit,5.12417
hit,5.47716
hit,5.47742
hit,5.47881
hit,5.47943
hit,5.48285
hit,5.59166
hit,5.59245
hit,6.50716
hit,6.50819
hit,6.60169
hit,6.72939
hit,6.72965
hit,6.83516
hit,6.8385
hit,7.08257
hit,7.08462
miss,8.04005
hit,8.28216
hit,8.28387
hit,9.30516
hit,10.3052
hit,10.5292
hit,11.3102
hit,11.3116
hit,11.4012
hit,12.8192
hit,13.9072
hit,16.4312
hit,16.5982
hit,17.7382
hit,17.7391
hit,20.9692
hit,20.9714
hit,21.8092
hit,21.8094
hit,21.8096
miss,30.0892
miss,30.1237
miss,30.1553
miss,30.1582
miss,30.1882
miss,30.3524
miss,30.5647
miss,30.6074
miss,30.8059
hit,30.8292
hit,30.8306
miss,30.872
miss,30.9002
miss,31.1342
miss,32.231
miss,32.6774
hit,33.178
hit,33.1793
hit,33.9632
miss,34.9444
miss,38.3637
hit,39.9862
hit,41.0582
hit,42.2932
miss,43.7462
miss,60
miss,60.0238
miss,60.1862
miss,60.2512
miss,60.4932
miss,60.8234
miss,61.009
miss,61.0894
miss,61.3574
hit,61.3607
miss,61.4162
miss,61.6232
miss,61.9789
miss,62.009
miss,62.096
miss,62.1502
miss,63.0287
miss,64.5422
hit,64.5465
miss,90.301
miss,90.3823
miss,90.4006
miss,90.6722
miss,90.7687
miss,90.8375
miss,91.756
miss,92.0722
miss,93.5112
miss,120
miss,120.154
miss,120.559
miss,121.452
miss,121.661
miss,122.895
miss,150.483
miss,150.966
miss,151.75
miss,152.436
miss,153.643
miss,157.696
miss,158.696
miss,159.696
miss,160.696
miss,161.696
miss,180
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,1.18843
miss,1.27232
miss,1.34016
miss,1.34767
miss,1.361
miss,1.40916
miss,1.46115
miss,1.47115
miss,1.50662
hit,1.68357
miss,1.75744
miss,1.81724
miss,1.82616
miss,2.13555
miss,2.23738
miss,2.2845
miss,2.40916
miss,2.53828
miss,2.60501
miss,2.64816
miss,2.809
miss,2.81733
miss,2.82616
miss,3.28816
miss,3.62899
miss,3.64816
hit,3.66484
hit,3.66651
hit,3.66745
miss,3.67119
miss,3.82916
hit,3.91216
miss,3.991
miss,4.12183
hit,4.12326
hit,4.1235
miss,4.34016
hit,4.40156
hit,4.40181
hit,4.40245
hit,5.114
miss,5.12428
miss,5.47829
hit,5.74816
hit,5.74886
hit,6.499
hit,6.50798
hit,6.50824
miss,6.82203
hit,6.89716
hit,8.03686
hit,8.0371
hit,9.35516
hit,10.5282
hit,11.4897
hit,11.4908
hit,17.1682
hit,18.5582
hit,20.9699
miss,30.0909
miss,30.1224
miss,30.1542
miss,30.1592
miss,30.1894
miss,30.3525
miss,30.6072
miss,30.8052
miss,30.8309
miss,30.8729
miss,30.8992
miss,30.9512
hit,31.007
miss,31.1227
hit,31.1241
hit,31.1246
hit,31.125
miss,31.1342
miss,32.2317
miss,32.4822
hit,32.4837
hit,32.49
miss,32.6781
miss,33.1762
hit,33.942
miss,34.9446
miss,38.3639
hit,39.9871
hit,41.0598
miss,43.7462
miss,55.7406
hit,55.742
miss,60
miss,60.0236
miss,60.1862
miss,60.2512
miss,60.4932
miss,60.8232
hit,60.898
miss,61.0092
miss,61.0894
hit,61.0942
miss,61.3572
hit,61.3607
miss,61.4162
miss,61.6232
hit,61.948
miss,61.9784
miss,62.0092
miss,62.0962
miss,62.1502
hit,62.6312
miss,63.0285
miss,64.5422
miss,90.3012
miss,90.3823
miss,90.4004
hit,90.624
miss,90.6722
miss,90.7687
miss,90.8375
miss,91.7562
miss,92.0722
miss,93.5112
hit,93.5123
miss,120
miss,180
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.1
miss,1.0901
miss,1.18716
miss,1.21316
miss,1.27016
miss,1.34742
miss,1.36236
miss,1.4621
miss,1.47048
miss,1.75762
hit,1.81737
miss,1.82701
miss,2.13479
miss,2.23677
hit,2.23764
miss,2.28469
miss,2.53716
hit,2.53848
miss,2.60439
miss,2.8102
hit,2.81734
hit,2.81764
hit,2.81787
hit,3.63081
hit,3.63104
hit,3.63127
hit,3.63152
hit,3.66416
hit,3.66443
hit,3.66564
hit,3.66663
hit,3.66721
miss,3.67093
miss,3.83113
hit,3.85816
hit,3.85839
hit,3.85865
hit,3.91453
hit,3.91549
hit,3.91723
miss,3.93016
hit,3.96418
hit,3.96496
hit,3.96519
hit,3.96646
hit,3.96761
hit,3.96827
hit,3.99374
hit,3.99476
hit,4.04516
hit,4.04653
hit,4.04911
hit,4.04936
hit,4.18139
hit,4.18165
hit,4.18286
hit,4.3415
hit,4.34221
hit,4.34358
hit,4.40146
hit,4.40169
hit,4.40234
hit,5.12316
hit,5.12343
hit,5.43116
hit,5.47881
hit,5.47943
hit,5.48003
hit,5.48285
hit,5.59116
hit,5.5914
hit,5.59166
hit,6.60116
hit,6.60225
hit,6.83516
hit,7.08257
hit,7.08462
miss,8.03907
hit,8.0403
hit,8.14816
hit,8.14847
hit,8.28387
miss,60.1
miss,120.1
miss,180.1
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.1
miss,1.08948
miss,1.18716
miss,1.27106
miss,1.34039
miss,1.347
miss,1.36209
miss,1.41014
miss,1.4607
miss,1.47192
miss,1.50616
miss,1.75716
miss,1.82822
miss,2.13537
miss,2.23799
miss,2.28528
miss,2.53716
miss,2.60484
hit,2.625
miss,2.81779
hit,3.28947
hit,3.28974
hit,3.63127
miss,3.67211
hit,3.821
miss,3.82992
hit,3.85816
hit,3.85839
hit,3.85948
hit,3.91253
hit,3.91358
hit,3.93016
hit,3.9305
hit,3.93195
hit,3.96761
hit,3.99139
hit,3.99166
hit,3.99337
hit,4.04805
hit,4.04936
hit,4.18116
hit,4.18215
hit,5.12316
hit,5.12417
hit,5.47716
hit,5.47742
hit,6.50716
hit,6.50738
hit,6.50819
hit,6.72939
hit,6.82116
hit,6.83516
hit,6.8385
hit,6.89762
hit,6.89828
hit,7.08257
hit,7.08462
hit,7.08649
hit,8.04005
hit,8.04061
hit,8.28216
hit,8.28387
hit,9.30516
hit,10.3052
hit,11.3116
hit,11.4012
hit,12.8192
hit,12.8209
hit,13.9072
hit,16.4312
hit,17.1684
hit,21.8103
hit,21.8116
miss,30.0907
miss,30.1222
miss,30.154
miss,30.1592
miss,30.1896
miss,30.3525
miss,30.5647
miss,30.6072
miss,30.8052
miss,30.8321
miss,30.873
miss,30.8992
hit,30.9512
miss,31.1222
miss,31.1347
miss,32.233
miss,33.1777
miss,34.9455
miss,60.1
miss,120.1
miss,180.1
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.1
miss,1.409
miss,1.47138
miss,1.68316
miss,1.81787
miss,1.82638
miss,2.13618
miss,2.23802
miss,2.28474
miss,2.409
miss,2.53851
miss,2.60524
miss,2.648
miss,2.80916
miss,2.81781
miss,2.82691
miss,3.28846
miss,3.62877
miss,3.648
miss,3.67143
miss,3.829
miss,3.99116
miss,4.12122
miss,4.34016
miss,4.40245
miss,5.12482
miss,5.47829
miss,5.74816
miss,6.50798
miss,6.82139
hit,6.89716
hit,6.99516
hit,8.0371
hit,8.03907
hit,9.30653
hit,11.3111
hit,11.4032
hit,11.4052
miss,17.1682
hit,18.5582
hit,21.8103
hit,21.8116
miss,30.0912
miss,30.1224
miss,30.1542
miss,30.1592
miss,30.1894
miss,30.3534
miss,30.6072
hit,30.644
miss,30.8054
miss,30.8309
miss,30.8729
miss,30.8992
miss,30.9512
miss,31.1232
hit,31.1241
hit,31.1246
hit,31.1248
miss,31.1342
hit,31.786
miss,32.2317
miss,32.4822
miss,32.6781
miss,33.1762
miss,34.9446
miss,38.3639
hit,39.9871
hit,41.0598
miss,43.7462
miss,55.7406
miss,60.0236
miss,60.1
miss,60.1862
miss,60.2512
miss,60.4932
miss,60.8232
hit,60.961
miss,61.0092
miss,61.0894
hit,61.0942
miss,61.3572
hit,61.3607
miss,61.4162
miss,61.6232
miss,61.9784
miss,62.0092
miss,62.0962
miss,62.1502
hit,62.6312
miss,63.0285
miss,64.5422
miss,90.3012
miss,90.3823
miss,90.4002
miss,90.6722
miss,90.7687
hit,90.7701
miss,90.8375
miss,91.7562
miss,92.0722
miss,93.5115
miss,120.1
miss,180.1
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.1
miss,1.134
miss,1.5075
miss,1.81616
miss,1.82674
miss,2.134
miss,2.236
miss,2.28442
miss,2.41029
miss,2.60416
miss,2.81045
miss,2.81616
miss,2.96316
miss,3.63003
miss,3.66466
miss,3.67
miss,3.83257
miss,3.91721
miss,3.93163
miss,3.96316
hit,4.04516
hit,4.04653
miss,4.3415
miss,4.40016
miss,4.43816
miss,5.1237
hit,5.43116
miss,5.59016
miss,6.60116
hit,6.89216
hit,8.04006
hit,8.04066
hit,8.04134
miss,8.14816
hit,11.4066
hit,11.4069
miss,12.8208
miss,30.0892
hit,30.0923
miss,30.1245
miss,30.1565
miss,30.1585
miss,30.1882
miss,30.3535
miss,30.5654
miss,30.6079
miss,30.8061
miss,30.8734
hit,30.8754
miss,30.9014
miss,31.1348
hit,31.1374
miss,32.2319
miss,32.6772
miss,34.9442
hit,36.1632
hit,37.1892
hit,37.6972
miss,38.364
miss,60.1
miss,120.1
miss,180.1
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.1
miss,1.09094
miss,1.27
miss,1.34098
miss,1.36178
miss,1.40993
miss,1.46172
miss,1.47016
miss,1.50716
miss,1.81679
miss,1.82646
miss,2.13455
miss,2.2364
miss,2.28416
miss,2.41005
miss,2.60416
miss,2.80993
miss,2.81679
miss,3.6298
miss,3.66416
miss,3.67039
miss,3.83135
hit,3.85816
hit,3.8584
miss,3.91549
miss,3.93016
miss,3.96394
hit,4.04516
hit,4.04653
hit,4.04911
hit,4.18165
miss,4.34121
miss,4.40073
miss,5.12316
hit,5.43116
hit,5.48285
hit,5.59116
hit,5.5914
hit,6.60116
hit,6.60225
hit,6.83516
hit,6.8385
hit,7.08257
hit,7.08462
hit,8.0403
hit,8.28216
hit,8.28387
hit,9.30516
hit,10.3052
hit,11.3116
hit,11.4012
hit,12.8192
hit,13.9072
hit,16.4312
hit,16.432
hit,17.7391
hit,20.9714
hit,20.9723
hit,21.8092
hit,21.8094
hit,21.8099
miss,30.0892
miss,30.124
miss,30.1548
miss,30.1582
miss,30.1882
hit,30.1925
miss,30.3528
hit,30.4
miss,30.5651
miss,30.6074
miss,30.8057
hit,30.8292
hit,30.8306
miss,30.8722
miss,30.9005
miss,31.1342
miss,32.2312
miss,32.6774
hit,33.178
hit,33.1793
hit,33.9632
miss,34.9444
miss,38.3637
hit,39.9862
hit,41.0582
hit,42.2932
miss,43.7462
hit,55.7391
miss,60.0232
miss,60.1
miss,60.1862
miss,60.2512
hit,60.482
miss,60.4932
miss,60.8234
miss,61.0092
miss,61.0892
miss,61.3574
hit,61.36
hit,61.3602
hit,61.3607
miss,61.4162
miss,61.6232
miss,61.9784
miss,62.0092
miss,62.0962
miss,62.1502
miss,63.0287
miss,64.5422
miss,120.1
miss,180.1
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.1
miss,1.0901
miss,1.18716
miss,1.213
miss,1.27046
miss,1.34742
miss,1.36272
miss,1.46243
miss,1.4709
miss,1.75762
miss,1.8274
miss,2.13506
hit,2.216
miss,2.23701
hit,2.2379
miss,2.28498
miss,2.53716
miss,2.60461
miss,2.81042
hit,2.81787
hit,3.325
hit,3.63104
hit,3.63127
hit,3.63152
hit,3.66663
hit,3.66721
miss,3.67118
miss,3.83113
hit,3.85816
hit,3.85839
hit,3.85865
hit,3.91453
hit,3.91549
miss,3.93016
hit,3.96761
hit,3.96827
hit,3.99374
hit,3.99433
hit,4.04805
hit,4.04911
hit,4.18139
hit,4.18165
hit,4.20416
hit,4.34221
hit,4.34358
hit,4.34492
hit,4.40169
hit,4.40234
hit,4.516
hit,5.12316
hit,5.12417
hit,5.47881
hit,5.47943
hit,5.48285
hit,6.72916
hit,6.83516
hit,6.83576
hit,6.83718
hit,7.08116
hit,7.08462
miss,8.04124
hit,8.28216
hit,8.28434
hit,10.3064
hit,12.8197
hit,12.8199
hit,12.8209
hit,16.4312
hit,21.8092
hit,21.8094
hit,21.8096
hit,21.8099
hit,21.8114
hit,21.8121
miss,30.0892
miss,30.124
miss,30.155
miss,30.1582
miss,30.1882
miss,30.3528
miss,30.5651
miss,30.6074
miss,30.8059
hit,30.8306
miss,30.8722
miss,30.9005
miss,31.1342
hit,31.379
miss,32.2312
miss,32.6772
hit,32.6811
hit,32.71
hit,33.178
hit,33.909
hit,33.9632
miss,34.9442
hit,36.1632
hit,37.1892
hit,37.6972
miss,38.3632
hit,38.9682
hit,39.9862
hit,41.0582
hit,41.5932
hit,42.2932
hit,43.0012
miss,43.7462
hit,55.7391
hit,55.742
miss,60.0236
miss,60.1
miss,60.1862
miss,60.2512
miss,60.4932
hit,60.773
miss,60.8232
miss,61.0092
miss,61.0896
hit,61.0942
miss,61.3572
miss,61.4162
miss,61.6232
hit,61.977
miss,61.9782
miss,62.0092
miss,62.0962
miss,62.1502
hit,62.6312
miss,63.0285
miss,64.5422
miss,120.1
miss,180.1
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.1
miss,1.08916
miss,1.1877
miss,1.27227
hit,1.27322
miss,1.34061
miss,1.348
miss,1.36236
miss,1.41045
miss,1.46
miss,1.47243
miss,1.50673
miss,1.75802
hit,1.75871
miss,1.82924
miss,2.13621
miss,2.28573
miss,2.5376
miss,2.60541
hit,2.732
miss,2.81857
hit,2.81975
hit,2.82033
hit,3.62816
hit,3.6292
miss,3.67253
miss,3.83043
hit,3.91253
hit,3.93195
hit,4.12016
hit,4.12038
hit,4.18215
hit,4.34201
hit,4.78216
hit,4.78382
hit,5.12791
hit,5.47742
hit,5.48025
hit,5.74886
hit,5.7491
hit,5.74981
hit,5.75148
hit,6.50716
hit,6.50738
hit,6.50912
hit,6.50999
hit,6.58916
hit,6.59016
hit,6.72416
hit,6.72599
hit,6.82116
hit,6.89738
hit,7.0851
hit,8.03616
hit,8.04041
hit,9.30516
hit,9.30538
hit,9.30604
hit,10.3052
hit,10.5285
hit,10.5287
hit,10.5289
hit,11.3102
hit,11.3111
hit,11.4023
hit,11.4032
hit,16.5982
hit,17.1682
hit,17.7385
hit,18.5582
hit,20.9699
miss,30.0905
miss,30.1222
miss,30.1542
miss,30.1595
miss,30.1901
miss,30.3522
miss,30.5647
miss,30.6075
miss,30.8052
miss,30.8323
hit,30.8334
hit,30.8337
miss,30.8727
miss,30.899
hit,30.9512
miss,31.1222
miss,31.135
miss,32.233
miss,33.1777
miss,34.9455
miss,38.3657
miss,43.7475
miss,60.1
miss,120.1
miss,180.1
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.1
miss,1.18816
miss,1.27204
miss,1.34
miss,1.34743
miss,1.36116
miss,1.40942
miss,1.46092
miss,1.47115
miss,1.5064
miss,1.75716
miss,1.81724
miss,1.82616
miss,2.13555
miss,2.23738
miss,2.2845
miss,2.40952
miss,2.53791
miss,2.60501
miss,2.64839
hit,2.781
miss,2.80916
miss,2.81733
miss,2.82616
miss,3.28816
miss,3.62924
miss,3.6484
hit,3.66484
hit,3.66651
hit,3.66745
miss,3.67119
miss,3.82942
hit,3.91216
hit,3.9305
hit,3.93195
miss,3.99116
hit,4.12214
hit,4.12242
hit,4.12265
hit,4.12326
hit,4.1235
hit,4.18116
miss,4.34067
hit,4.40156
hit,4.40181
hit,4.40245
miss,5.12428
miss,5.47716
hit,5.7491
hit,6.50716
hit,6.50738
hit,6.82116
hit,6.89716
hit,6.89738
hit,6.99516
hit,7.08485
hit,7.0851
hit,7.08649
hit,8.03937
hit,8.04041
hit,9.30516
hit,9.30538
hit,10.3052
hit,10.5285
hit,10.5287
hit,10.5289
hit,11.3102
hit,11.3111
hit,11.4023
hit,11.4032
hit,11.4043
hit,16.4327
hit,16.5982
hit,17.1685
hit,17.7382
hit,17.7387
hit,20.9692
hit,20.9714
hit,21.8092
hit,21.8094
hit,21.8104
miss,30.0892
miss,30.1245
miss,30.1544
miss,30.1582
miss,30.1882
miss,30.3528
miss,30.5651
miss,30.6072
miss,30.8054
hit,30.8292
hit,30.8306
miss,30.8722
miss,30.8999
hit,30.9512
hit,30.952
hit,30.9522
hit,31.1235
hit,31.1241
miss,31.134
miss,32.2312
hit,32.4822
hit,32.4824
hit,32.4837
hit,32.525
miss,32.6774
hit,33.1762
hit,33.1772
hit,33.1774
hit,33.178
hit,33.9632
miss,34.9446
miss,38.3639
hit,39.9871
hit,41.0598
hit,42.2932
miss,43.7462
miss,60.1
miss,120.1
miss,180.1
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.2
miss,1.09065
miss,1.18739
miss,1.21351
miss,1.27106
miss,1.3477
hit,1.356
miss,1.36357
miss,1.46317
miss,1.47145
miss,1.75791
miss,1.82774
hit,1.82894
miss,2.1356
miss,2.23701
miss,2.28555
hit,2.375
miss,2.53814
miss,2.60507
miss,2.81091
hit,3.425
hit,3.63152
hit,3.66663
miss,3.67177
hit,3.67329
miss,3.83167
hit,3.83347
hit,3.85865
miss,3.91549
hit,3.91757
hit,3.91782
miss,3.93051
hit,3.93153
hit,3.93218
hit,3.96827
hit,4.04911
hit,4.18165
hit,4.18404
hit,4.20416
hit,4.591
hit,5.12316
hit,5.47943
hit,5.48285
hit,5.59161
hit,5.59184
hit,6.72916
hit,6.83516
hit,6.83576
hit,6.83718
hit,7.08116
hit,7.08257
hit,7.08462
miss,8.0403
hit,8.28216
hit,10.3052
hit,10.3061
hit,11.3116
hit,11.4012
hit,12.8192
hit,13.9072
hit,16.4312
hit,16.4314
hit,17.7391
hit,20.9714
hit,21.8092
hit,21.8094
hit,21.8096
hit,21.8099
miss,30.0892
miss,30.1237
miss,30.1548
miss,30.1582
miss,30.1882
hit,30.1925
miss,30.3528
miss,30.5651
miss,30.6074
miss,30.8057
hit,30.8292
hit,30.8306
miss,30.8722
miss,30.9005
miss,31.1342
miss,32.2312
miss,32.6774
hit,33.178
hit,33.1793
hit,33.9632
miss,34.9444
miss,38.3637
hit,39.9862
hit,41.0582
hit,42.2932
miss,43.7462
miss,60.0236
miss,60.1862
miss,60.2
miss,60.2514
miss,60.4946
miss,60.8232
miss,61.0096
miss,61.0898
miss,61.357
miss,61.4162
miss,61.6232
miss,61.9782
miss,62.0094
miss,62.0972
miss,62.1504
miss,62.631
miss,63.0282
miss,120.2
miss,180.2
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0
miss,0.3
miss,1.08948
miss,1.18744
miss,1.27145
miss,1.34016
miss,1.34716
miss,1.36173
miss,1.40989
miss,1.4607
miss,1.47168
miss,1.50616
